n_superstars,n_stars,n_starters,n_role_players,top_player_score,second_player_score,depth_score,avg_age_core,roster_potential,n_young_stars,top_player_name,second_player_name,qualified_player_count,Team,SEASON,YEAR,ERA,GP,W,L,win_pct,net_rating,ORtg,DRtg,has_perf_data,SEASON_YEAR,has_player_data
1,1,1,6,0.8698,0.6744,3.0426,,3.8441,0,Kevin Garnett,Terrell Brandon,10,Minnesota Timberwolves,1999-00,2000.0,1990s,82.0,50.0,32.0,0.6097560975609756,2.5,104.2,101.7,True,2000,True
0,1,2,3,0.7082,0.6388,2.7349,,3.424,0,Stephon Marbury,Keith Van Horn,10,New Jersey Nets,1999-00,2000.0,1990s,82.0,31.0,51.0,0.3780487804878049,-1.1,102.8,103.9,True,2000,True
0,0,4,4,0.6223,0.5699,2.7847,,3.6702,0,Patrick Ewing,Allan Houston,9,New York Knicks,1999-00,2000.0,1990s,82.0,50.0,32.0,0.6097560975609756,1.5,100.9,99.5,True,2000,True
0,0,3,6,0.6488,0.5016,2.6581,,3.4494,0,Darrell Armstrong,Ron Mercer,10,Orlando Magic,1999-00,2000.0,1990s,82.0,41.0,41.0,0.5,0.8,101.1,100.3,True,2000,True
0,1,6,2,0.7547,0.5817,2.9762,,3.916,0,Allen Iverson,Toni Kukoc,9,Philadelphia 76ers,1999-00,2000.0,1990s,82.0,49.0,33.0,0.5975609756097561,1.5,99.9,98.3,True,2000,True
0,2,4,3,0.7831,0.6581,3.1978,,4.1613,0,Jason Kidd,Clifford Robinson,10,Phoenix Suns,1999-00,2000.0,1990s,82.0,53.0,29.0,0.6463414634146342,5.4,102.7,97.3,True,2000,True
0,2,6,2,0.7048,0.6825,3.2952,,4.3609,0,Arvydas Sabonis,Scottie Pippen,10,Portland Trail Blazers,1999-00,2000.0,1990s,82.0,59.0,23.0,0.7195121951219512,6.9,106.5,99.5,True,2000,True
0,2,2,5,0.8455,0.6896,3.1554,,4.0506,0,Chris Webber,Vlade Divac,10,Sacramento Kings,1999-00,2000.0,1990s,82.0,44.0,38.0,0.5365853658536586,2.9,103.6,100.7,True,2000,True
1,1,3,5,0.9024,0.857,3.3334,,4.1641,0,Tim Duncan,David Robinson,10,San Antonio Spurs,1999-00,2000.0,1990s,82.0,53.0,29.0,0.6463414634146342,6.4,103.5,97.1,True,2000,True
0,1,3,3,0.8527,0.5847,2.9426,,3.7488,0,Gary Payton,Vin Baker,10,Seattle SuperSonics,1999-00,2000.0,1990s,82.0,45.0,37.0,0.5487804878048781,1.0,104.0,103.1,True,2000,True
0,1,5,1,0.7571,0.6175,2.9692,,3.8116,0,Vince Carter,Tracy McGrady,10,Toronto Raptors,1999-00,2000.0,1990s,82.0,45.0,37.0,0.5487804878048781,-0.1,102.7,102.8,True,2000,True
1,1,4,2,0.9166,0.7214,3.2748,,4.0258,0,Karl Malone,John Stockton,10,Utah Jazz,1999-00,2000.0,1990s,82.0,55.0,27.0,0.6707317073170732,4.6,105.7,101.1,True,2000,True
0,1,1,2,0.6773,0.5484,2.4393,,3.0283,0,Shareef Abdur-Rahim,Mike Bibby,10,Vancouver Grizzlies,1999-00,2000.0,1990s,82.0,22.0,60.0,0.2682926829268293,-6.0,100.7,106.7,True,2000,True
0,0,3,5,0.6333,0.5398,2.6324,,3.3628,0,Rod Strickland,Juwan Howard,10,Washington Wizards,1999-00,2000.0,1990s,82.0,29.0,53.0,0.3536585365853658,-3.4,101.8,105.2,True,2000,True
0,0,2,4,0.503,0.4894,2.2375,,2.5236,0,Jason Terry,Toni Kukoc,10,Atlanta Hawks,2000-01,2001.0,2000s,82.0,25.0,57.0,0.3048780487804878,-5.5,96.9,102.4,True,2001,True
0,2,0,3,0.7413,0.7016,2.5966,,2.9,0,Antoine Walker,Paul Pierce,10,Boston Celtics,2000-01,2001.0,2000s,82.0,36.0,46.0,0.4390243902439024,-2.2,100.1,102.3,True,2001,True
0,1,5,2,0.6578,0.6235,2.9954,,3.9316,0,Jamal Mashburn,Elden Campbell,10,Charlotte Hornets,2000-01,2001.0,2000s,82.0,46.0,36.0,0.5609756097560976,2.1,99.7,97.6,True,2001,True
0,0,1,3,0.6215,0.4426,2.1002,,2.5143,0,Elton Brand,Ron Mercer,10,Chicago Bulls,2000-01,2001.0,2000s,82.0,15.0,67.0,0.1829268292682926,-10.0,95.9,105.9,True,2001,True
0,0,4,3,0.6251,0.5274,2.4946,,3.2243,0,Andre Miller,Clar. Weatherspoon,10,Cleveland Cavaliers,2000-01,2001.0,2000s,82.0,30.0,52.0,0.3658536585365853,-4.2,99.3,103.5,True,2001,True
0,2,5,0,0.7205,0.691,3.0752,,3.9608,0,Michael Finley,Dirk Nowitzki,9,Dallas Mavericks,2000-01,2001.0,2000s,82.0,53.0,29.0,0.6463414634146342,4.4,105.6,101.2,True,2001,True
0,1,3,4,0.7259,0.6218,2.8168,,3.6395,0,Antonio McDyess,Nick Van Exel,9,Denver Nuggets,2000-01,2001.0,2000s,82.0,40.0,42.0,0.4878048780487805,-2.8,102.2,104.9,True,2001,True
0,1,3,3,0.7166,0.5492,2.642,,3.243,0,Jerry Stackhouse,Ben Wallace,10,Detroit Pistons,2000-01,2001.0,2000s,82.0,32.0,50.0,0.3902439024390244,-1.8,98.5,100.3,True,2001,True
0,0,3,2,0.5649,0.4976,2.2397,,2.8519,0,Antawn Jamison,Mookie Blaylock,10,Golden State Warriors,2000-01,2001.0,2000s,82.0,17.0,65.0,0.2073170731707317,-9.2,96.3,105.5,True,2001,True
0,1,4,4,0.73,0.6002,2.8486,,3.7083,0,Steve Francis,Hakeem Olajuwon,10,Houston Rockets,2000-01,2001.0,2000s,82.0,45.0,37.0,0.5487804878048781,2.4,105.2,102.8,True,2001,True
0,0,5,2,0.6368,0.5817,2.693,,3.451,0,Jalen Rose,Reggie Miller,10,Indiana Pacers,2000-01,2001.0,2000s,82.0,41.0,41.0,0.5,-0.2,100.3,100.5,True,2001,True
0,0,1,6,0.6156,0.4571,2.2852,,2.9654,0,Lamar Odom,Darius Miles,10,Los Angeles Clippers,2000-01,2001.0,2000s,82.0,31.0,51.0,0.3780487804878049,-2.9,100.3,103.2,True,2001,True
1,1,2,5,0.9147,0.7978,3.1483,,3.9672,0,Shaquille O'Neal,Kobe Bryant,10,Los Angeles Lakers,2000-01,2001.0,2000s,82.0,56.0,26.0,0.6829268292682927,3.5,107.0,103.6,True,2001,True
0,0,4,4,0.6402,0.6138,2.7904,,3.4528,0,Anthony Mason,Eddie Jones,10,Miami Heat,2000-01,2001.0,2000s,82.0,50.0,32.0,0.6097560975609756,2.3,99.4,97.1,True,2001,True
0,3,2,3,0.728,0.7209,3.1432,,4.046,0,Sam Cassell,Ray Allen,10,Milwaukee Bucks,2000-01,2001.0,2000s,82.0,52.0,30.0,0.6341463414634146,4.2,106.8,102.6,True,2001,True
1,1,1,5,0.8915,0.6972,2.9938,,3.7413,0,Kevin Garnett,Terrell Brandon,10,Minnesota Timberwolves,2000-01,2001.0,2000s,82.0,47.0,35.0,0.573170731707317,1.6,103.9,102.4,True,2001,True
0,1,3,1,0.6761,0.5204,2.4546,,3.0257,0,Stephon Marbury,Keith Van Horn,10,New Jersey Nets,2000-01,2001.0,2000s,82.0,26.0,56.0,0.3170731707317073,-5.4,98.4,103.8,True,2001,True
0,0,6,3,0.6017,0.5954,2.8591,,3.804,0,Mark Jackson,Marcus Camby,9,New York Knicks,2000-01,2001.0,2000s,82.0,48.0,34.0,0.5853658536585366,3.0,100.0,97.0,True,2001,True
0,2,2,5,0.771,0.6683,2.8106,,3.5464,0,Tracy McGrady,Darrell Armstrong,10,Orlando Magic,2000-01,2001.0,2000s,82.0,43.0,39.0,0.524390243902439,1.0,102.1,101.1,True,2001,True
0,2,5,1,0.8006,0.6734,3.0669,,3.9073,0,Allen Iverson,Dikembe Mutombo,10,Philadelphia 76ers,2000-01,2001.0,2000s,82.0,56.0,26.0,0.6829268292682927,4.6,101.9,97.3,True,2001,True
0,2,3,2,0.784,0.6885,3.0296,,3.8006,0,Jason Kidd,Shawn Marion,10,Phoenix Suns,2000-01,2001.0,2000s,82.0,51.0,31.0,0.6219512195121951,2.3,98.9,96.7,True,2001,True
0,1,8,1,0.7053,0.6362,3.2057,,4.3087,0,Rasheed Wallace,Arvydas Sabonis,10,Portland Trail Blazers,2000-01,2001.0,2000s,82.0,50.0,32.0,0.6097560975609756,4.2,104.7,100.5,True,2001,True
0,2,5,3,0.8854,0.6991,3.2809,,4.1729,0,Chris Webber,Vlade Divac,10,Sacramento Kings,2000-01,2001.0,2000s,82.0,55.0,27.0,0.6707317073170732,5.7,104.2,98.5,True,2001,True
1,1,5,2,0.9317,0.8299,3.3521,,4.1006,0,Tim Duncan,David Robinson,10,San Antonio Spurs,2000-01,2001.0,2000s,82.0,58.0,24.0,0.7073170731707317,8.3,105.0,96.6,True,2001,True
0,1,4,2,0.8163,0.5619,2.9064,,3.6111,0,Gary Payton,Patrick Ewing,10,Seattle SuperSonics,2000-01,2001.0,2000s,82.0,44.0,38.0,0.5365853658536586,0.2,104.4,104.2,True,2001,True
0,1,5,3,0.7931,0.6081,2.9269,,3.7699,0,Vince Carter,Antonio Davis,10,Toronto Raptors,2000-01,2001.0,2000s,82.0,47.0,35.0,0.573170731707317,2.3,104.4,102.0,True,2001,True
1,1,3,4,0.8967,0.7281,3.2298,,4.0334,0,Karl Malone,John Stockton,9,Utah Jazz,2000-01,2001.0,2000s,82.0,53.0,29.0,0.6463414634146342,5.2,106.1,100.9,True,2001,True
0,1,1,3,0.6638,0.5688,2.3619,,2.912,0,Shareef Abdur-Rahim,Mike Bibby,10,Vancouver Grizzlies,2000-01,2001.0,2000s,82.0,23.0,59.0,0.2804878048780488,-6.0,98.2,104.2,True,2001,True
0,0,1,5,0.4651,0.4329,2.048,,2.5126,0,Christian Laettner,Jahidi White,10,Washington Wizards,2000-01,2001.0,2000s,82.0,19.0,63.0,0.2317073170731707,-6.8,99.4,106.2,True,2001,True
0,1,1,3,0.6717,0.5662,2.4339,,2.9525,0,Shareef Abdur-Rahim,Jason Terry,10,Atlanta Hawks,2001-02,2002.0,2000s,82.0,33.0,49.0,0.4024390243902439,-4.4,100.4,104.8,True,2002,True
0,2,1,5,0.7798,0.7748,3.0225,,3.7779,0,Antoine Walker,Paul Pierce,10,Boston Celtics,2001-02,2002.0,2000s,82.0,49.0,33.0,0.5975609756097561,2.2,102.1,99.9,True,2002,True
0,1,5,2,0.6842,0.6347,2.9866,,3.8723,0,Baron Davis,Elden Campbell,10,Charlotte Hornets,2001-02,2002.0,2000s,82.0,44.0,38.0,0.5365853658536586,1.2,102.9,101.8,True,2002,True
0,0,1,2,0.6061,0.4379,2.1061,,2.6746,0,Jalen Rose,Travis Best,10,Chicago Bulls,2001-02,2002.0,2000s,82.0,21.0,61.0,0.2560975609756097,-9.1,97.2,106.2,True,2002,True
0,1,1,5,0.6895,0.4984,2.5202,,3.1389,0,Andre Miller,Lamond Murray,10,Cleveland Cavaliers,2001-02,2002.0,2000s,82.0,29.0,53.0,0.3536585365853658,-3.6,103.4,107.0,True,2002,True
0,3,3,3,0.7958,0.6901,3.3539,,4.3063,0,Dirk Nowitzki,Michael Finley,10,Dallas Mavericks,2001-02,2002.0,2000s,82.0,57.0,25.0,0.6951219512195121,4.3,110.3,106.0,True,2002,True
0,0,1,4,0.5688,0.4693,2.228,,2.7428,0,Juwan Howard,Tim Hardaway,10,Denver Nuggets,2001-02,2002.0,2000s,82.0,27.0,55.0,0.3292682926829268,-6.3,100.3,106.6,True,2002,True
0,1,5,1,0.7296,0.6386,2.9667,,3.7537,0,Jerry Stackhouse,Ben Wallace,10,Detroit Pistons,2001-02,2002.0,2000s,82.0,50.0,32.0,0.6097560975609756,2.3,103.2,100.9,True,2002,True
0,0,3,3,0.5865,0.5621,2.5066,,3.1931,0,Antawn Jamison,Danny Fortson,10,Golden State Warriors,2001-02,2002.0,2000s,82.0,21.0,61.0,0.2560975609756097,-5.6,101.5,107.1,True,2002,True
0,0,2,4,0.6518,0.56,2.523,,3.0882,0,Steve Francis,Cuttino Mobley,10,Houston Rockets,2001-02,2002.0,2000s,82.0,28.0,54.0,0.3414634146341463,-5.4,101.6,106.9,True,2002,True
0,0,4,5,0.6475,0.6105,2.8012,,3.4833,0,Jermaine O'Neal,Jamaal Tinsley,10,Indiana Pacers,2001-02,2002.0,2000s,82.0,42.0,40.0,0.5121951219512195,0.4,102.8,102.4,True,2002,True
0,1,5,1,0.7,0.5225,2.7152,,3.548,0,Elton Brand,Lamar Odom,10,Los Angeles Clippers,2001-02,2002.0,2000s,82.0,39.0,43.0,0.4756097560975609,-0.4,104.3,104.7,True,2002,True
1,1,4,4,0.9043,0.8523,3.3278,,4.1653,0,Shaquille O'Neal,Kobe Bryant,10,Los Angeles Lakers,2001-02,2002.0,2000s,82.0,58.0,24.0,0.7073170731707317,7.6,108.0,100.4,True,2002,True
0,0,2,4,0.6121,0.5166,2.3581,,2.8476,0,Pau Gasol,Jason Williams,10,Memphis Grizzlies,2001-02,2002.0,2000s,82.0,23.0,59.0,0.2804878048780488,-8.0,96.6,104.7,True,2002,True
0,1,3,3,0.6663,0.6103,2.661,,3.3238,0,Alonzo Mourning,Eddie Jones,10,Miami Heat,2001-02,2002.0,2000s,82.0,36.0,46.0,0.4390243902439024,-1.7,97.3,99.0,True,2002,True
0,3,3,2,0.7147,0.6865,3.0845,,3.955,0,Sam Cassell,Ray Allen,10,Milwaukee Bucks,2001-02,2002.0,2000s,82.0,41.0,41.0,0.5,-0.3,105.3,105.6,True,2002,True
1,0,4,3,0.9068,0.6357,3.2218,,4.1491,0,Kevin Garnett,Terrell Brandon,10,Minnesota Timberwolves,2001-02,2002.0,2000s,82.0,50.0,32.0,0.6097560975609756,3.4,107.5,104.1,True,2002,True
0,1,6,2,0.8064,0.5974,3.0639,,3.9974,0,Jason Kidd,Keith Van Horn,9,New Jersey Nets,2001-02,2002.0,2000s,82.0,52.0,30.0,0.6341463414634146,4.3,102.4,98.1,True,2002,True
0,0,5,3,0.5718,0.5559,2.6723,,3.3962,0,Latrell Sprewell,Mark Jackson,10,New York Knicks,2001-02,2002.0,2000s,82.0,30.0,52.0,0.3658536585365853,-4.2,100.4,104.6,True,2002,True
0,1,3,5,0.8404,0.6332,2.9512,,3.7768,0,Tracy McGrady,Darrell Armstrong,10,Orlando Magic,2001-02,2002.0,2000s,82.0,44.0,38.0,0.5365853658536586,1.5,105.6,104.1,True,2002,True
0,1,4,2,0.7847,0.6449,2.9351,,3.7408,0,Allen Iverson,Dikembe Mutombo,10,Philadelphia 76ers,2001-02,2002.0,2000s,82.0,43.0,39.0,0.524390243902439,1.8,100.5,98.7,True,2002,True
0,2,1,3,0.7158,0.6863,2.7662,,3.4574,0,Shawn Marion,Stephon Marbury,10,Phoenix Suns,2001-02,2002.0,2000s,82.0,36.0,46.0,0.4390243902439024,-0.7,101.8,102.6,True,2002,True
0,1,7,0,0.729,0.6218,3.1545,,4.2042,0,Rasheed Wallace,Bonzi Wells,10,Portland Trail Blazers,2001-02,2002.0,2000s,82.0,49.0,33.0,0.5975609756097561,3.3,105.9,102.6,True,2002,True
1,1,6,1,0.879,0.7232,3.5187,,4.6156,0,Chris Webber,Vlade Divac,9,Sacramento Kings,2001-02,2002.0,2000s,82.0,61.0,21.0,0.7439024390243902,8.1,107.9,99.7,True,2002,True
1,1,5,1,0.9575,0.7605,3.3497,,4.175,0,Tim Duncan,David Robinson,10,San Antonio Spurs,2001-02,2002.0,2000s,82.0,58.0,24.0,0.7073170731707317,6.9,105.4,98.5,True,2002,True
0,1,3,5,0.8368,0.586,2.9347,,3.7173,0,Gary Payton,Rashard Lewis,10,Seattle SuperSonics,2001-02,2002.0,2000s,82.0,45.0,37.0,0.5487804878048781,3.3,107.3,104.1,True,2002,True
0,1,4,2,0.7283,0.6056,2.9108,,3.7747,0,Vince Carter,Antonio Davis,10,Toronto Raptors,2001-02,2002.0,2000s,82.0,42.0,40.0,0.5121951219512195,-0.6,101.1,101.7,True,2002,True
0,2,2,4,0.8448,0.7143,3.1617,,3.8964,0,Karl Malone,John Stockton,10,Utah Jazz,2001-02,2002.0,2000s,82.0,44.0,38.0,0.5365853658536586,0.9,103.8,102.9,True,2002,True
0,1,0,6,0.6998,0.4753,2.4804,,3.2089,0,Michael Jordan,Richard Hamilton,10,Washington Wizards,2001-02,2002.0,2000s,82.0,37.0,45.0,0.4512195121951219,-1.6,102.9,104.5,True,2002,True
0,1,3,0,0.6633,0.6241,2.6601,,3.2697,0,Shareef Abdur-Rahim,Glenn Robinson,10,Atlanta Hawks,2002-03,2003.0,2000s,82.0,35.0,47.0,0.4268292682926829,-3.8,100.4,104.2,True,2003,True
0,2,0,4,0.7987,0.7323,2.7944,,3.4761,0,Paul Pierce,Antoine Walker,10,Boston Celtics,2002-03,2003.0,2000s,82.0,44.0,38.0,0.5365853658536586,-0.6,100.0,100.5,True,2003,True
0,0,2,5,0.605,0.6042,2.4846,,3.0654,0,Donyell Marshall,Jalen Rose,10,Chicago Bulls,2002-03,2003.0,2000s,82.0,30.0,52.0,0.3658536585365853,-5.1,99.1,104.2,True,2003,True
0,0,2,3,0.5367,0.5288,2.2542,,2.792,0,Ricky Davis,Zydrunas Ilgauskas,10,Cleveland Cavaliers,2002-03,2003.0,2000s,82.0,17.0,65.0,0.2073170731707317,-9.9,95.2,105.1,True,2003,True
1,2,3,3,0.8834,0.7497,3.5135,,4.3898,0,Dirk Nowitzki,Steve Nash,10,Dallas Mavericks,2002-03,2003.0,2000s,82.0,60.0,22.0,0.7317073170731707,8.3,109.3,101.0,True,2003,True
0,0,1,1,0.5707,0.4453,2.0395,,2.4589,0,Juwan Howard,Nene,10,Denver Nuggets,2002-03,2003.0,2000s,82.0,17.0,65.0,0.2073170731707317,-8.9,91.2,100.1,True,2003,True
0,1,5,2,0.6837,0.6009,2.999,,3.753,0,Ben Wallace,Chauncey Billups,9,Detroit Pistons,2002-03,2003.0,2000s,82.0,50.0,32.0,0.6097560975609756,4.2,102.4,98.2,True,2003,True
0,0,4,5,0.6461,0.5797,2.7046,,3.5121,0,Antawn Jamison,Gilbert Arenas,9,Golden State Warriors,2002-03,2003.0,2000s,82.0,38.0,44.0,0.4634146341463415,-1.3,106.4,107.7,True,2003,True
0,2,3,3,0.7039,0.6668,2.883,,3.6,0,Steve Francis,Yao Ming,10,Houston Rockets,2002-03,2003.0,2000s,82.0,43.0,39.0,0.524390243902439,1.5,102.4,100.9,True,2003,True
0,1,5,3,0.7543,0.6035,3.0193,,3.9047,0,Jermaine O'Neal,Brad Miller,10,Indiana Pacers,2002-03,2003.0,2000s,82.0,48.0,34.0,0.5853658536585366,3.5,103.2,99.6,True,2003,True
0,1,2,4,0.6773,0.6267,2.676,,3.4474,0,Elton Brand,Andre Miller,10,Los Angeles Clippers,2002-03,2003.0,2000s,82.0,27.0,55.0,0.3292682926829268,-4.0,101.1,105.1,True,2003,True
1,1,2,3,0.8964,0.8622,3.2522,,4.0813,0,Kobe Bryant,Shaquille O'Neal,10,Los Angeles Lakers,2002-03,2003.0,2000s,82.0,50.0,32.0,0.6097560975609756,2.2,105.6,103.4,True,2003,True
0,0,3,4,0.6604,0.5467,2.6243,,3.4248,0,Pau Gasol,Jason Williams,10,Memphis Grizzlies,2002-03,2003.0,2000s,82.0,28.0,54.0,0.3414634146341463,-3.5,102.3,105.9,True,2003,True
0,0,3,2,0.5193,0.5176,2.3053,,2.9988,0,Eddie Jones,Brian Grant,10,Miami Heat,2002-03,2003.0,2000s,82.0,25.0,57.0,0.3048780487804878,-5.8,95.4,101.2,True,2003,True
0,2,4,1,0.7899,0.7086,3.0771,,3.9385,0,Gary Payton,Sam Cassell,10,Milwaukee Bucks,2002-03,2003.0,2000s,82.0,42.0,40.0,0.5121951219512195,0.3,107.2,106.9,True,2003,True
1,0,3,5,0.913,0.5655,3.0537,,3.8605,0,Kevin Garnett,Wally Szczerbiak,10,Minnesota Timberwolves,2002-03,2003.0,2000s,82.0,51.0,31.0,0.6219512195121951,2.2,104.8,102.5,True,2003,True
0,1,4,3,0.8381,0.6536,3.1859,,4.1174,0,Jason Kidd,Kenyon Martin,10,New Jersey Nets,2002-03,2003.0,2000s,82.0,49.0,33.0,0.5975609756097561,5.4,102.1,96.6,True,2003,True
0,1,4,3,0.6843,0.6401,2.9446,,3.7401,0,Jamal Mashburn,Baron Davis,10,New Orleans Hornets,2002-03,2003.0,2000s,82.0,47.0,35.0,0.573170731707317,2.4,102.4,100.0,True,2003,True
0,0,3,4,0.5922,0.5705,2.5932,,3.383,0,Kurt Thomas,Allan Houston,9,New York Knicks,2002-03,2003.0,2000s,82.0,37.0,45.0,0.4512195121951219,-1.3,103.3,104.6,True,2003,True
0,1,2,4,0.8615,0.5619,2.847,,3.6131,0,Tracy McGrady,Darrell Armstrong,10,Orlando Magic,2002-03,2003.0,2000s,82.0,42.0,40.0,0.5121951219512195,0.0,103.7,103.7,True,2003,True
0,1,5,2,0.81,0.6026,3.0259,,3.8278,0,Allen Iverson,Keith Van Horn,10,Philadelphia 76ers,2002-03,2003.0,2000s,82.0,48.0,34.0,0.5853658536585366,2.6,103.2,100.6,True,2003,True
0,2,2,2,0.7636,0.7235,2.9661,,3.6643,0,Shawn Marion,Stephon Marbury,10,Phoenix Suns,2002-03,2003.0,2000s,82.0,44.0,38.0,0.5365853658536586,1.3,102.6,101.3,True,2003,True
0,1,8,1,0.6988,0.6279,3.0942,,3.9709,0,Rasheed Wallace,Bonzi Wells,10,Portland Trail Blazers,2002-03,2003.0,2000s,82.0,50.0,32.0,0.6097560975609756,2.7,104.2,101.5,True,2003,True
0,3,5,1,0.8814,0.699,3.5298,,4.5773,0,Chris Webber,Vlade Divac,10,Sacramento Kings,2002-03,2003.0,2000s,82.0,59.0,23.0,0.7195121951219512,6.6,104.4,97.8,True,2003,True
1,0,4,4,0.9542,0.6582,3.2837,,4.1544,0,Tim Duncan,David Robinson,10,San Antonio Spurs,2002-03,2003.0,2000s,82.0,60.0,22.0,0.7317073170731707,5.8,103.9,98.1,True,2003,True
0,1,3,4,0.6894,0.6019,2.7978,,3.5626,0,Ray Allen,Rashard Lewis,10,Seattle SuperSonics,2002-03,2003.0,2000s,82.0,40.0,42.0,0.4878048780487805,-0.2,102.4,102.6,True,2003,True
0,0,3,3,0.5939,0.5261,2.5205,,3.2548,0,Vince Carter,Alvin Williams,10,Toronto Raptors,2002-03,2003.0,2000s,82.0,24.0,58.0,0.2926829268292683,-6.3,99.3,105.6,True,2003,True
0,2,3,3,0.8143,0.689,3.1373,,4.007,0,Karl Malone,John Stockton,10,Utah Jazz,2002-03,2003.0,2000s,82.0,47.0,35.0,0.573170731707317,2.6,103.7,101.1,True,2003,True
0,2,0,5,0.6965,0.6625,2.7016,,3.4582,0,Michael Jordan,Jerry Stackhouse,10,Washington Wizards,2002-03,2003.0,2000s,82.0,37.0,45.0,0.4512195121951219,-1.1,101.5,102.6,True,2003,True
0,0,2,1,0.5974,0.5623,2.2365,,2.8161,0,Jason Terry,Stephen Jackson,8,Atlanta Hawks,2003-04,2004.0,2000s,82.0,28.0,54.0,0.3414634146341463,-4.8,99.1,103.9,True,2004,True
0,1,1,4,0.7692,0.5498,2.6476,,3.3906,0,Paul Pierce,Ricky Davis,8,Boston Celtics,2003-04,2004.0,2000s,82.0,36.0,46.0,0.4390243902439024,-1.5,100.7,102.2,True,2004,True
0,0,2,4,0.5283,0.4864,2.3313,,2.8274,0,Jamal Crawford,Kirk Hinrich,10,Chicago Bulls,2003-04,2004.0,2000s,82.0,23.0,59.0,0.2804878048780488,-6.5,95.6,102.1,True,2004,True
0,1,2,3,0.6914,0.6034,2.7376,,3.4211,0,LeBron James,Zydrunas Ilgauskas,10,Cleveland Cavaliers,2003-04,2004.0,2000s,82.0,35.0,47.0,0.4268292682926829,-2.6,100.6,103.1,True,2004,True
1,2,5,1,0.8523,0.7397,3.5997,,4.6994,0,Dirk Nowitzki,Steve Nash,10,Dallas Mavericks,2003-04,2004.0,2000s,82.0,52.0,30.0,0.6341463414634146,4.5,110.4,105.9,True,2004,True
0,1,3,5,0.6982,0.648,2.8795,,3.7568,0,Carmelo Anthony,Andre Miller,10,Denver Nuggets,2003-04,2004.0,2000s,82.0,43.0,39.0,0.524390243902439,1.0,102.4,101.4,True,2004,True
0,2,7,0,0.7393,0.6899,3.3643,,4.4667,0,Ben Wallace,Rasheed Wallace,10,Detroit Pistons,2003-04,2004.0,2000s,82.0,54.0,28.0,0.6585365853658537,6.5,100.3,93.9,True,2004,True
0,0,4,4,0.5948,0.5568,2.7076,,3.599,0,Jason Richardson,Erick Dampier,10,Golden State Warriors,2003-04,2004.0,2000s,82.0,37.0,45.0,0.4512195121951219,-1.1,101.5,102.6,True,2004,True
0,2,2,4,0.7015,0.6895,2.9495,,3.6983,0,Yao Ming,Steve Francis,10,Houston Rockets,2003-04,2004.0,2000s,82.0,45.0,37.0,0.5487804878048781,1.9,99.7,97.8,True,2004,True
0,1,5,4,0.8159,0.6658,3.1697,,4.0766,0,Jermaine O'Neal,Metta World Peace,10,Indiana Pacers,2003-04,2004.0,2000s,82.0,61.0,21.0,0.7439024390243902,6.3,102.5,96.2,True,2004,True
0,1,1,1,0.6765,0.527,2.42,,3.0892,0,Elton Brand,Corey Maggette,10,Los Angeles Clippers,2003-04,2004.0,2000s,82.0,28.0,54.0,0.3414634146341463,-4.7,101.9,106.6,True,2004,True
1,3,1,3,0.8373,0.8326,3.4808,,4.3452,0,Shaquille O'Neal,Kobe Bryant,10,Los Angeles Lakers,2003-04,2004.0,2000s,82.0,56.0,26.0,0.6829268292682927,4.1,104.2,100.1,True,2004,True
0,1,6,3,0.7032,0.5755,2.9918,,3.9163,0,Pau Gasol,Bonzi Wells,10,Memphis Grizzlies,2003-04,2004.0,2000s,82.0,50.0,32.0,0.6097560975609756,2.6,103.4,100.8,True,2004,True
0,0,3,4,0.6007,0.5648,2.6635,,3.4651,0,Lamar Odom,Eddie Jones,9,Miami Heat,2003-04,2004.0,2000s,82.0,42.0,40.0,0.5121951219512195,0.3,100.6,100.3,True,2004,True
0,0,5,5,0.6284,0.6149,2.8415,,3.7568,0,Michael Redd,Keith Van Horn,10,Milwaukee Bucks,2003-04,2004.0,2000s,82.0,41.0,41.0,0.5,1.1,104.6,103.5,True,2004,True
1,1,1,3,0.9403,0.7584,3.1986,,3.7607,0,Kevin Garnett,Sam Cassell,10,Minnesota Timberwolves,2003-04,2004.0,2000s,82.0,58.0,24.0,0.7073170731707317,5.7,104.2,98.5,True,2004,True
0,2,3,3,0.7865,0.6889,3.1881,,4.1145,0,Jason Kidd,Kenyon Martin,9,New Jersey Nets,2003-04,2004.0,2000s,82.0,47.0,35.0,0.573170731707317,2.6,99.0,96.4,True,2004,True
0,1,3,3,0.6834,0.6066,2.8687,,3.6287,0,Baron Davis,Jamaal Magloire,10,New Orleans Hornets,2003-04,2004.0,2000s,82.0,41.0,41.0,0.5,0.1,100.7,100.6,True,2004,True
0,1,2,5,0.7262,0.5801,2.7915,,3.622,0,Stephon Marbury,Kurt Thomas,10,New York Knicks,2003-04,2004.0,2000s,82.0,39.0,43.0,0.4756097560975609,-1.6,99.7,101.3,True,2004,True
0,1,2,1,0.7625,0.5346,2.4426,,3.0009,0,Tracy McGrady,Juwan Howard,10,Orlando Magic,2003-04,2004.0,2000s,82.0,21.0,61.0,0.2560975609756097,-7.4,101.4,108.8,True,2004,True
0,1,4,2,0.6883,0.5575,2.7618,,3.4515,0,Allen Iverson,Eric Snow,10,Philadelphia 76ers,2003-04,2004.0,2000s,82.0,33.0,49.0,0.4024390243902439,-2.6,97.8,100.4,True,2004,True
